transaction_id,customer_id,source_system,metric_name,metric_value,transaction_date,record_status
T004653,C8492,App,Revenue,18871.04,2025-09-01,valid
T004654,C9017,Billing,Tickets,4.0,2025-08-10,valid
T004655,C3065,Billing,Revenue,4059.29,2025-11-26,valid
T004656,C5706,Billing,Revenue,,2026-01-31,missing
T004657,C9398,CRM,Orders,,2025-08-09,missing
T004658,C4964,CRM,Tickets,4.0,2025-11-20,valid
T004659,C4819,CRM,Revenue,14300.68,2026-01-09,valid
T004660,C8667,App,Orders,4.0,2025-11-22,valid
T004661,C3721,CRM,Revenue,19026.05,2025-10-31,duplicate
T004662,C5086,CRM,Revenue,4948.83,2025-07-02,valid
T004663,C9901,App,Tickets,4.0,2025-09-10,valid
T004664,C5182,CRM,Tickets,1.0,2025-06-10,valid
T004665,C6593,App,Revenue,5628.85,2025-07-04,valid
T004666,C7583,CRM,Orders,10.0,2025-07-03,valid
T004667,C2180,Billing,Revenue,9092.7,2025-04-23,valid
T004668,C1876,App,Revenue,11882.27,2025-09-29,valid
T004669,C7626,Billing,Revenue,3617.76,2025-09-23,valid
T004670,C6127,App,Revenue,18485.72,2025-02-22,valid
T004671,C6566,Billing,Revenue,5728.86,2026-02-03,valid
T004672,C6360,CRM,Orders,2.0,2025-07-16,valid
T004673,C2304,CRM,Revenue,8517.04,2025-09-26,valid
T004674,C9322,CRM,Revenue,5512.7,2025-06-20,valid
T004675,C7862,CRM,Revenue,7381.91,2026-02-04,valid
T004676,C3943,CRM,Revenue,2078.18,2025-06-11,valid
T004677,C7798,Billing,Orders,8.0,2025-12-20,valid
T004678,C5043,App,Revenue,13425.93,2025-10-01,valid
T004679,C6193,Billing,Orders,7.0,2025-12-28,valid
T004680,C9564,Billing,Revenue,10812.83,2025-08-30,valid
T004681,C9699,Billing,Revenue,15945.74,2025-08-20,valid
T004682,C2356,Billing,Revenue,19365.07,2025-05-04,valid
T004683,C9565,App,Revenue,2480.83,2025-06-16,valid
T004684,C5056,Billing,Tickets,2.0,2025-05-04,valid
T004685,C8710,App,Revenue,12195.96,2025-09-12,valid
T004686,C7728,App,Revenue,2002.98,2025-09-05,valid
T004687,C1974,App,Orders,5.0,2026-01-05,valid
T004688,C3025,App,Orders,9.0,2025-04-27,valid
T004689,C8627,CRM,Tickets,,2025-02-11,missing
T004690,C8392,Billing,Tickets,4.0,2025-08-15,duplicate
T004691,C8699,Billing,Tickets,3.0,2026-01-17,valid
T004692,C5574,CRM,Orders,2.0,2025-11-14,valid
T004693,C2887,CRM,Revenue,11122.58,2025-05-20,valid
T004694,C4343,App,Revenue,11985.98,2025-12-03,valid
T004695,C2210,Billing,Orders,2.0,2025-05-25,valid
T004696,C2754,Billing,Revenue,1153.25,2026-01-13,valid
T004697,C6072,Billing,Revenue,5904.11,2025-06-04,valid
T004698,C1809,Billing,Orders,5.0,2025-11-04,valid
T004699,C2542,Billing,Orders,5.0,2025-12-27,duplicate
T004700,C6500,CRM,Orders,1.0,2025-11-24,valid
T004701,C4400,Billing,Revenue,11828.13,2025-06-12,duplicate
T004702,C5014,Billing,Orders,2.0,2025-11-04,valid
T004703,C1898,App,Orders,3.0,2025-04-24,valid
T004704,C2357,CRM,Revenue,2475.33,2025-04-04,valid
T004705,C7234,Billing,Tickets,5.0,2025-06-23,valid
T004706,C9844,Billing,Tickets,2.0,2025-03-12,valid
T004707,C5472,CRM,Orders,3.0,2025-08-21,valid
T004708,C4713,CRM,Orders,3.0,2025-03-17,valid
T004709,C3503,CRM,Revenue,9230.47,2025-12-18,valid
T004710,C2284,App,Tickets,4.0,2025-09-02,valid
T004711,C7249,App,Revenue,12733.47,2025-10-30,valid
T004712,C5568,App,Revenue,,2025-09-11,missing
T004713,C1477,App,Revenue,18546.38,2025-09-30,valid
T004714,C4254,Billing,Orders,8.0,2025-08-13,valid
T004715,C1703,Billing,Orders,8.0,2025-06-17,duplicate
T004716,C3157,App,Tickets,4.0,2025-09-30,valid
T004717,C3610,Billing,Revenue,8685.27,2025-08-21,valid
T004718,C9659,App,Tickets,5.0,2025-12-15,valid
T004719,C8282,CRM,Orders,8.0,2025-12-06,valid
T004720,C1418,Billing,Orders,4.0,2025-11-24,valid
T004721,C9171,Billing,Orders,6.0,2025-10-30,valid
T004722,C1238,Billing,Orders,7.0,2025-10-06,valid
T004723,C9595,CRM,Tickets,3.0,2025-04-21,valid
T004724,C5374,CRM,Tickets,4.0,2025-02-11,valid
T004725,C8241,CRM,Revenue,15879.99,2025-03-28,valid
T004726,C7889,CRM,Orders,8.0,2025-04-26,valid
T004727,C1695,Billing,Tickets,3.0,2025-10-06,valid
T004728,C2218,App,Orders,,2025-09-07,missing
T004729,C7826,Billing,Revenue,10869.6,2025-05-12,valid
T004730,C3011,CRM,Revenue,17789.49,2025-03-23,valid
T004731,C8527,CRM,Revenue,5124.2,2025-04-03,valid
T004732,C5444,Billing,Orders,9.0,2025-11-10,valid
T004733,C3996,CRM,Orders,1.0,2025-02-21,valid
T004734,C5704,Billing,Orders,5.0,2025-08-03,valid
T004735,C2603,App,Tickets,2.0,2025-09-08,valid
T004736,C2829,App,Orders,8.0,2025-10-17,duplicate
T004737,C3664,Billing,Tickets,5.0,2025-03-14,valid
T004738,C7199,CRM,Tickets,4.0,2025-07-27,valid
T004739,C3523,Billing,Revenue,6444.22,2025-05-18,valid
T004740,C9141,CRM,Orders,2.0,2025-03-08,valid
T004741,C1706,Billing,Revenue,8450.64,2025-09-09,valid
T004742,C6248,CRM,Orders,6.0,2025-07-06,valid
T004743,C6863,CRM,Tickets,4.0,2025-06-30,valid
T004744,C3662,App,Tickets,5.0,2025-08-11,valid
T004745,C3911,Billing,Orders,1.0,2025-03-06,valid
T004746,C8899,App,Tickets,2.0,2025-04-07,valid
T004747,C3871,App,Orders,,2025-06-28,missing
T004748,C9004,CRM,Tickets,,2025-07-01,missing
T004749,C9326,CRM,Orders,2.0,2025-12-24,valid
T004750,C4605,Billing,Orders,9.0,2025-06-08,valid
T004751,C4677,CRM,Revenue,12833.81,2025-03-17,valid
T004752,C6467,Billing,Orders,2.0,2025-12-25,valid
T004753,C4285,Billing,Tickets,5.0,2025-02-24,valid
T004754,C3432,Billing,Tickets,2.0,2025-03-02,valid
T004755,C5522,App,Orders,4.0,2025-11-17,valid
T004756,C9027,CRM,Orders,7.0,2025-12-29,valid
T004757,C4373,CRM,Tickets,1.0,2025-03-14,valid
T004758,C9570,App,Revenue,9963.67,2025-05-22,valid
T004759,C7656,CRM,Orders,4.0,2025-06-25,valid
T004760,C5274,CRM,Orders,7.0,2026-02-01,valid
T004761,C3494,App,Tickets,4.0,2025-09-28,valid
T004762,C9882,CRM,Tickets,5.0,2026-01-30,valid
T004763,C5868,App,Orders,10.0,2025-10-27,valid
T004764,C5094,App,Orders,7.0,2025-08-01,valid
T004765,C9845,Billing,Tickets,2.0,2025-05-22,valid
T004766,C7404,CRM,Orders,6.0,2025-10-21,valid
T004767,C9326,CRM,Orders,1.0,2025-08-16,valid
T004768,C8029,CRM,Tickets,2.0,2025-06-04,valid
T004769,C8026,Billing,Revenue,14142.67,2025-04-13,valid
T004770,C9745,App,Orders,2.0,2025-09-30,valid
T004771,C4606,CRM,Revenue,17179.59,2025-06-04,valid
T004772,C6898,CRM,Tickets,3.0,2025-08-17,valid
T004773,C4806,App,Revenue,1212.93,2025-03-31,valid
T004774,C4147,CRM,Revenue,11078.69,2025-03-23,valid
T004775,C3593,CRM,Tickets,5.0,2025-05-26,valid
T004776,C7983,Billing,Revenue,15785.95,2025-08-11,valid
T004777,C9594,CRM,Revenue,9804.15,2025-11-27,valid
T004778,C7890,App,Revenue,1963.11,2025-02-27,valid
T004779,C5463,CRM,Orders,8.0,2025-02-25,valid
T004780,C1788,CRM,Tickets,4.0,2025-02-25,valid
T004781,C5390,App,Orders,4.0,2025-05-15,valid
T004782,C9241,Billing,Revenue,10772.57,2025-09-01,valid
T004783,C3405,Billing,Orders,5.0,2025-10-10,valid
T004784,C8319,Billing,Orders,2.0,2026-01-31,valid
T004785,C8839,CRM,Tickets,3.0,2026-01-11,valid
T004786,C1051,Billing,Tickets,3.0,2025-10-27,valid
T004787,C7921,CRM,Orders,8.0,2025-09-05,valid
T004788,C9503,CRM,Orders,7.0,2025-03-31,valid
T004789,C3891,CRM,Revenue,4182.55,2025-11-01,valid
T004790,C5735,App,Tickets,2.0,2025-09-24,valid
T004791,C3365,App,Revenue,14059.95,2025-07-17,valid
T004792,C1202,App,Revenue,7943.99,2025-11-28,valid
T004793,C6733,Billing,Orders,2.0,2025-09-15,valid
T004794,C7557,CRM,Orders,,2025-04-03,missing
T004795,C1473,App,Tickets,5.0,2025-05-23,valid
T004796,C8410,CRM,Revenue,10491.28,2025-09-18,valid
T004797,C3404,Billing,Revenue,,2025-04-20,missing
T004798,C8985,App,Revenue,11297.82,2025-12-03,valid
T004799,C3506,CRM,Revenue,10172.37,2025-04-13,valid
T004800,C9927,App,Orders,1.0,2025-02-09,valid
T004801,C9713,App,Tickets,4.0,2025-08-25,valid
T004802,C6418,App,Orders,10.0,2025-05-31,valid
T004803,C5218,CRM,Orders,3.0,2025-10-06,duplicate
T004804,C4324,App,Revenue,4662.95,2026-02-03,valid
T004805,C4691,Billing,Tickets,3.0,2025-10-10,valid
T004806,C1043,Billing,Tickets,5.0,2025-10-24,valid
T004807,C4010,CRM,Orders,1.0,2025-06-25,valid
T004808,C6335,Billing,Revenue,2321.25,2025-03-28,valid
T004809,C8077,App,Orders,1.0,2025-05-12,valid
T004810,C9445,App,Orders,5.0,2026-02-06,valid
T004811,C1951,Billing,Orders,6.0,2025-10-07,valid
T004812,C4486,CRM,Orders,2.0,2025-06-25,valid
T004813,C7210,CRM,Revenue,11312.94,2025-10-23,duplicate
T004814,C4726,CRM,Revenue,5469.35,2025-05-26,valid
T004815,C8006,CRM,Orders,6.0,2025-08-31,valid
T004816,C2553,App,Revenue,6509.53,2025-06-04,valid
T004817,C7251,Billing,Orders,,2025-12-12,missing
T004818,C8586,CRM,Tickets,2.0,2025-08-30,valid
T004819,C8187,Billing,Orders,7.0,2025-03-25,valid
T004820,C2691,App,Tickets,2.0,2026-01-29,valid
T004821,C2140,Billing,Tickets,2.0,2025-02-17,valid
T004822,C4482,Billing,Orders,1.0,2025-08-11,valid
T004823,C9157,CRM,Tickets,4.0,2025-05-01,valid
T004824,C9986,CRM,Revenue,12883.08,2025-12-13,valid
T004825,C5596,Billing,Revenue,7638.6,2025-10-07,valid
T004826,C4666,Billing,Orders,9.0,2026-01-22,valid
T004827,C7744,CRM,Revenue,12255.1,2025-06-25,valid
T004828,C1143,Billing,Revenue,11610.05,2025-07-01,valid
T004829,C5227,CRM,Tickets,4.0,2025-08-20,valid
T004830,C4263,App,Tickets,4.0,2025-06-22,duplicate
T004831,C4930,App,Tickets,4.0,2025-04-18,duplicate
T004832,C9819,CRM,Revenue,13007.23,2025-09-19,valid
T004833,C4792,App,Tickets,5.0,2025-07-08,valid
T004834,C3872,App,Orders,5.0,2025-03-17,valid
T004835,C5797,CRM,Orders,2.0,2025-08-14,valid
T004836,C1405,CRM,Revenue,6051.48,2026-01-02,valid
T004837,C1151,Billing,Tickets,2.0,2025-10-08,valid
T004838,C4222,Billing,Tickets,,2025-11-06,missing
T004839,C7192,CRM,Orders,7.0,2025-03-22,valid
T004840,C3119,App,Tickets,5.0,2025-03-07,valid
T004841,C8174,CRM,Tickets,1.0,2025-08-17,valid
T004842,C6783,Billing,Tickets,2.0,2026-01-16,valid
T004843,C1600,App,Tickets,,2025-02-19,missing
T004844,C8104,App,Orders,3.0,2025-03-28,valid
T004845,C6735,App,Orders,1.0,2025-04-21,valid
T004846,C9605,CRM,Orders,10.0,2025-06-12,valid
T004847,C2659,CRM,Tickets,,2025-09-09,missing
T004848,C6921,Billing,Orders,10.0,2025-04-30,valid
T004849,C1215,Billing,Orders,10.0,2025-08-18,valid
T004850,C3995,CRM,Revenue,6732.11,2025-06-02,valid
T004851,C8051,Billing,Tickets,,2025-02-23,missing
T004852,C8893,Billing,Revenue,3809.18,2025-12-16,duplicate
T004853,C3578,App,Revenue,1164.89,2026-01-18,valid
T004854,C4312,App,Orders,9.0,2025-02-27,valid
T004855,C5903,Billing,Orders,,2025-04-23,missing
T004856,C6763,Billing,Revenue,5245.24,2025-06-25,valid
T004857,C6013,CRM,Revenue,10605.52,2025-02-26,valid
T004858,C1040,App,Orders,9.0,2025-09-26,valid
T004859,C6461,Billing,Orders,10.0,2025-02-09,valid
T004860,C7320,CRM,Orders,10.0,2025-09-12,valid
T004861,C3539,App,Tickets,5.0,2025-09-06,valid
T004862,C5777,App,Tickets,2.0,2026-01-24,valid
T004863,C5743,Billing,Orders,1.0,2026-01-06,valid
T004864,C8869,App,Revenue,11591.16,2025-03-17,valid
T004865,C9292,CRM,Orders,9.0,2026-01-03,valid
T004866,C4483,App,Tickets,4.0,2025-09-19,valid
T004867,C5774,App,Revenue,19682.03,2025-09-16,valid
T004868,C4534,Billing,Tickets,1.0,2025-10-09,valid
T004869,C4737,Billing,Tickets,1.0,2025-08-17,valid
T004870,C8409,CRM,Tickets,3.0,2025-03-10,valid
T004871,C3987,Billing,Revenue,15375.9,2026-01-03,valid
T004872,C9391,Billing,Revenue,15714.38,2025-12-30,valid
T004873,C8805,CRM,Revenue,3405.1,2026-01-06,valid
T004874,C9446,Billing,Orders,8.0,2025-02-23,valid
T004875,C1388,CRM,Revenue,3330.11,2025-10-04,valid
T004876,C2521,Billing,Tickets,5.0,2025-02-17,valid
T004877,C1145,Billing,Orders,3.0,2025-04-13,valid
T004878,C2729,App,Revenue,12990.01,2025-11-26,valid
T004879,C9401,Billing,Orders,3.0,2026-02-03,valid
T004880,C8579,CRM,Orders,5.0,2025-02-22,valid
T004881,C2204,Billing,Tickets,5.0,2025-10-26,duplicate
T004882,C9885,App,Orders,4.0,2025-02-23,valid
T004883,C1469,CRM,Tickets,3.0,2025-10-30,valid
T004884,C3088,Billing,Tickets,1.0,2025-02-26,valid
T004885,C5367,App,Tickets,5.0,2025-09-30,valid
T004886,C4925,CRM,Tickets,2.0,2025-09-03,valid
T004887,C7960,App,Orders,7.0,2025-04-02,valid
T004888,C1711,App,Tickets,3.0,2025-03-03,valid
T004889,C9416,Billing,Tickets,3.0,2025-02-16,valid
T004890,C8333,CRM,Tickets,3.0,2025-05-05,valid
T004891,C8382,CRM,Tickets,1.0,2025-06-23,valid
T004892,C8831,Billing,Tickets,2.0,2025-11-14,valid
T004893,C4072,CRM,Revenue,9720.21,2025-09-13,valid
T004894,C8043,Billing,Revenue,9457.63,2025-10-31,valid
T004895,C9373,CRM,Revenue,4600.81,2026-02-01,valid
T004896,C6439,Billing,Orders,9.0,2025-04-12,valid
T004897,C6390,CRM,Tickets,2.0,2026-01-25,valid
T004898,C5184,Billing,Revenue,10147.81,2026-01-10,valid
T004899,C5254,App,Revenue,1168.15,2025-07-29,duplicate
T004900,C5683,Billing,Orders,2.0,2025-06-16,valid
T004901,C6986,Billing,Revenue,8001.16,2025-03-04,valid
T004902,C3813,CRM,Orders,4.0,2025-05-04,valid
T004903,C3009,CRM,Orders,9.0,2025-06-14,valid
T004904,C7066,Billing,Revenue,9652.62,2025-10-12,valid
T004905,C8418,CRM,Revenue,8008.91,2025-10-13,valid
T004906,C8608,Billing,Orders,3.0,2025-03-03,valid
T004907,C5546,CRM,Tickets,4.0,2025-11-28,valid
T004908,C9797,Billing,Revenue,8333.2,2025-04-09,valid
T004909,C4826,Billing,Revenue,11568.36,2025-05-05,valid
T004910,C5579,App,Revenue,17152.74,2025-05-27,valid
T004911,C5625,Billing,Revenue,3603.24,2025-06-03,valid
T004912,C9203,Billing,Orders,,2025-07-20,missing
T004913,C2267,CRM,Orders,3.0,2025-12-15,valid
T004914,C8718,Billing,Tickets,3.0,2025-09-08,valid
T004915,C1305,Billing,Revenue,16170.13,2025-03-03,valid
T004916,C6931,CRM,Tickets,3.0,2025-10-02,valid
T004917,C1647,App,Tickets,2.0,2025-02-10,valid
T004918,C7380,App,Orders,3.0,2026-01-21,duplicate
T004919,C1450,App,Tickets,2.0,2025-06-30,valid
T004920,C9495,CRM,Tickets,2.0,2026-01-04,valid
T004921,C4813,CRM,Orders,3.0,2025-05-24,valid
T004922,C5711,CRM,Revenue,,2025-03-27,missing
T004923,C7244,App,Orders,8.0,2025-08-15,valid
T004924,C5330,CRM,Revenue,15654.43,2025-04-08,valid
T004925,C9569,App,Tickets,4.0,2025-03-01,valid
T004926,C4324,CRM,Orders,6.0,2025-07-08,valid
T004927,C6646,CRM,Orders,,2025-12-13,missing
T004928,C4201,App,Orders,,2026-01-02,missing
T004929,C8155,Billing,Orders,10.0,2025-10-09,valid
T004930,C3305,Billing,Orders,8.0,2025-05-10,valid
T004931,C5937,App,Tickets,1.0,2026-01-17,duplicate
T004932,C5604,CRM,Tickets,,2025-10-27,missing
T004933,C7516,App,Tickets,1.0,2025-03-22,valid
T004934,C9336,App,Tickets,4.0,2025-10-10,valid
T004935,C7649,Billing,Tickets,4.0,2025-07-29,valid
T004936,C7525,CRM,Tickets,5.0,2025-11-02,valid
T004937,C3581,App,Tickets,5.0,2025-08-26,valid
T004938,C1250,App,Orders,5.0,2026-01-12,valid
T004939,C2733,App,Tickets,4.0,2025-02-15,valid
T004940,C8741,App,Tickets,5.0,2025-12-08,valid
T004941,C3313,App,Orders,2.0,2025-06-22,valid
T004942,C1182,App,Revenue,15031.81,2025-05-20,valid
T004943,C5731,App,Orders,3.0,2025-11-26,duplicate
T004944,C5123,App,Revenue,15253.48,2025-07-04,valid
T004945,C8113,App,Revenue,11194.15,2025-03-14,valid
T004946,C6509,App,Tickets,4.0,2025-03-17,valid
T004947,C2221,Billing,Orders,9.0,2025-05-27,valid
T004948,C4074,CRM,Orders,4.0,2025-09-07,valid
T004949,C5533,Billing,Revenue,9881.41,2025-09-18,valid
T004950,C9304,App,Orders,4.0,2025-12-12,valid
T004951,C8593,CRM,Tickets,3.0,2025-06-10,valid
T004952,C7974,Billing,Tickets,4.0,2025-03-22,valid
T004953,C1657,Billing,Tickets,,2026-01-18,missing
T004954,C1494,CRM,Orders,6.0,2026-01-15,duplicate
T004955,C4482,App,Tickets,2.0,2025-12-08,valid
T004956,C4173,App,Revenue,10845.2,2025-12-19,valid
T004957,C5532,CRM,Revenue,5549.57,2025-12-30,valid
T004958,C9825,Billing,Tickets,5.0,2026-01-05,valid
T004959,C3692,App,Tickets,3.0,2025-04-18,valid
T004960,C1182,App,Orders,10.0,2025-03-12,valid
T004961,C1091,App,Revenue,,2025-09-14,missing
T004962,C7922,Billing,Tickets,1.0,2025-04-13,valid
T004963,C5191,CRM,Orders,1.0,2025-02-19,duplicate
T004964,C2260,Billing,Orders,6.0,2025-08-17,valid
T004965,C8005,App,Revenue,2270.85,2025-12-25,valid
T004966,C8704,App,Orders,6.0,2025-03-26,valid
T004967,C5523,CRM,Orders,5.0,2025-07-05,valid
T004968,C2456,CRM,Orders,1.0,2025-04-06,valid
T004969,C6923,CRM,Tickets,1.0,2025-05-26,valid
T004970,C8508,CRM,Tickets,1.0,2025-05-01,valid
T004971,C4740,App,Orders,3.0,2025-05-23,valid
T004972,C4653,CRM,Revenue,17316.73,2025-07-15,valid
T004973,C3434,Billing,Tickets,4.0,2026-01-17,valid
T004974,C7175,Billing,Orders,4.0,2025-11-13,valid
T004975,C9477,App,Tickets,5.0,2025-11-04,valid
T004976,C4451,Billing,Revenue,18865.72,2025-12-19,valid
T004977,C7990,CRM,Tickets,3.0,2025-08-24,valid
T004978,C4145,Billing,Tickets,5.0,2025-09-30,valid
T004979,C1662,Billing,Tickets,4.0,2025-09-20,valid
T004980,C5739,App,Orders,10.0,2025-02-23,valid
T004981,C8665,CRM,Tickets,3.0,2025-05-17,duplicate
T004982,C6650,CRM,Tickets,2.0,2025-03-18,valid
T004983,C5945,Billing,Revenue,17010.77,2025-12-06,valid
T004984,C7508,App,Orders,10.0,2025-10-24,valid
T004985,C5488,Billing,Orders,6.0,2025-08-12,valid
T004986,C4613,Billing,Orders,3.0,2025-11-08,valid
T004987,C6784,App,Revenue,17023.99,2025-03-25,valid
T004988,C8383,App,Orders,2.0,2025-07-26,duplicate
T004989,C5270,App,Revenue,1668.87,2025-11-23,valid
T004990,C5733,Billing,Revenue,13757.05,2025-10-05,valid
T004991,C3399,CRM,Orders,5.0,2025-06-14,valid
T004992,C9312,CRM,Orders,8.0,2025-07-09,valid
T004993,C2192,Billing,Revenue,5424.71,2025-03-01,valid
T004994,C1567,Billing,Orders,10.0,2025-02-07,valid
T004995,C1974,CRM,Tickets,2.0,2025-04-23,duplicate
T004996,C4341,App,Orders,3.0,2025-09-19,valid
T004997,C1846,Billing,Orders,,2025-11-03,missing
T004998,C8428,Billing,Orders,2.0,2025-07-11,valid
T004999,C1239,Billing,Revenue,13913.94,2025-03-17,valid
T005000,C8465,App,Orders,4.0,2025-08-16,duplicate
T005001,C7591,CRM,Tickets,4.0,2025-08-24,valid
T005002,C8659,CRM,Orders,6.0,2025-10-15,valid
T005003,C4964,CRM,Tickets,4.0,2025-03-29,valid
T005004,C1753,App,Tickets,4.0,2025-09-02,valid
T005005,C1260,Billing,Tickets,2.0,2025-10-07,valid
T005006,C9600,CRM,Tickets,3.0,2025-04-24,valid
T005007,C8917,App,Orders,8.0,2025-12-26,valid
T005008,C6682,App,Revenue,3340.02,2025-02-11,valid
T005009,C8191,App,Tickets,2.0,2025-04-11,valid
T005010,C7307,CRM,Tickets,1.0,2025-12-07,valid
T005011,C6632,Billing,Revenue,9170.41,2025-07-01,valid
T005012,C3496,App,Tickets,2.0,2026-02-02,valid
T005013,C1399,CRM,Revenue,15307.35,2025-04-24,valid
T005014,C7919,CRM,Tickets,3.0,2025-07-07,valid
T005015,C8534,CRM,Tickets,2.0,2025-04-19,valid
T005016,C7504,Billing,Revenue,9260.12,2025-09-16,valid
T005017,C7942,App,Orders,10.0,2025-06-10,valid
T005018,C6856,Billing,Tickets,1.0,2025-07-18,valid
T005019,C9976,CRM,Tickets,5.0,2025-11-21,valid
T005020,C8183,CRM,Orders,6.0,2025-12-24,valid
T005021,C8530,App,Orders,10.0,2025-04-28,duplicate
T005022,C3003,CRM,Revenue,19750.83,2025-08-29,valid
T005023,C9645,CRM,Orders,10.0,2025-10-23,valid
T005024,C5868,App,Orders,8.0,2025-10-21,duplicate
T005025,C4474,Billing,Revenue,2641.43,2025-05-04,valid
T005026,C1481,Billing,Tickets,5.0,2025-06-25,valid
T005027,C1835,Billing,Tickets,3.0,2025-02-19,valid
T005028,C9308,CRM,Revenue,16186.73,2025-04-16,valid
T005029,C7411,App,Revenue,17542.8,2025-06-07,valid
T005030,C4859,Billing,Orders,6.0,2025-12-31,valid
T005031,C8987,CRM,Tickets,3.0,2025-04-22,valid
T005032,C1242,Billing,Tickets,2.0,2025-11-09,valid
T005033,C7866,App,Tickets,1.0,2025-12-17,valid
T005034,C7214,App,Orders,2.0,2025-12-18,valid
T005035,C7870,Billing,Orders,8.0,2025-02-21,valid
T005036,C5501,Billing,Tickets,1.0,2025-09-24,duplicate
T005037,C3770,Billing,Tickets,1.0,2025-10-27,valid
T005038,C9223,App,Orders,1.0,2025-03-21,valid
T005039,C7303,Billing,Tickets,2.0,2025-12-02,valid
T005040,C5820,Billing,Revenue,17420.48,2025-02-11,valid
T005041,C6229,CRM,Tickets,5.0,2025-02-14,valid
T005042,C1180,Billing,Tickets,4.0,2025-09-27,valid
T005043,C4629,App,Tickets,5.0,2025-12-23,valid
T005044,C7702,Billing,Tickets,3.0,2025-04-12,valid
T005045,C8530,Billing,Revenue,19122.69,2026-01-22,valid
T005046,C5384,CRM,Orders,8.0,2025-07-29,valid
T005047,C8846,App,Orders,9.0,2025-05-11,valid
T005048,C1552,App,Revenue,15032.97,2025-11-24,valid
T005049,C3488,App,Tickets,2.0,2025-11-02,valid
T005050,C1962,Billing,Tickets,3.0,2025-05-20,valid
T005051,C7849,App,Orders,6.0,2025-03-25,valid
T005052,C3305,Billing,Revenue,3294.29,2025-03-01,valid
T005053,C6186,Billing,Orders,2.0,2025-09-15,valid
T005054,C6662,Billing,Orders,6.0,2025-07-27,valid
T005055,C9620,Billing,Revenue,,2025-03-05,missing
T005056,C2979,CRM,Tickets,1.0,2025-11-19,valid
T005057,C8655,App,Tickets,4.0,2025-12-11,valid
T005058,C6756,CRM,Orders,6.0,2025-11-28,valid
T005059,C9737,Billing,Orders,2.0,2025-03-21,valid
T005060,C7768,Billing,Revenue,9149.41,2025-03-08,valid
T005061,C3541,Billing,Orders,10.0,2025-05-03,valid
T005062,C3290,App,Orders,4.0,2025-02-25,valid
T005063,C1452,App,Revenue,12157.62,2025-07-05,valid
T005064,C8813,App,Revenue,3017.26,2025-05-31,valid
T005065,C3751,CRM,Orders,7.0,2025-07-06,valid
T005066,C9624,CRM,Tickets,3.0,2026-01-16,valid
T005067,C8580,App,Tickets,2.0,2025-05-09,valid
T005068,C8658,Billing,Tickets,4.0,2025-11-10,valid
T005069,C8757,CRM,Revenue,17304.12,2025-04-24,valid
T005070,C2242,CRM,Tickets,4.0,2025-03-28,valid
T005071,C5093,CRM,Tickets,4.0,2025-06-13,valid
T005072,C6878,CRM,Orders,4.0,2025-11-28,valid
T005073,C9214,CRM,Tickets,4.0,2025-02-09,valid
T005074,C6765,App,Revenue,11023.21,2025-09-29,valid
T005075,C6122,App,Orders,1.0,2025-11-11,valid
T005076,C7625,App,Tickets,3.0,2025-03-12,valid
T005077,C6972,CRM,Tickets,1.0,2025-06-29,valid
T005078,C3095,CRM,Orders,4.0,2025-09-24,valid
T005079,C8466,App,Tickets,4.0,2025-02-12,valid
T005080,C7642,CRM,Orders,9.0,2025-06-02,valid
T005081,C6862,App,Tickets,3.0,2025-02-20,valid
T005082,C3375,CRM,Revenue,7400.6,2025-12-06,valid
T005083,C4382,Billing,Revenue,15301.38,2025-04-22,valid
T005084,C9566,App,Tickets,2.0,2025-04-23,valid
T005085,C5397,Billing,Tickets,5.0,2025-08-29,valid
T005086,C8672,Billing,Orders,2.0,2025-06-13,valid
T005087,C8769,App,Tickets,5.0,2025-07-12,valid
T005088,C1981,App,Orders,4.0,2025-12-06,valid
T005089,C1199,Billing,Tickets,2.0,2025-10-21,valid
T005090,C1929,CRM,Revenue,6164.26,2025-07-04,valid
T005091,C4221,CRM,Orders,9.0,2025-03-23,valid
T005092,C3800,CRM,Orders,6.0,2025-07-02,valid
T005093,C4572,CRM,Revenue,10971.49,2025-11-09,valid
T005094,C7592,CRM,Orders,5.0,2025-08-05,valid
T005095,C3990,Billing,Tickets,5.0,2025-10-08,valid
T005096,C6569,App,Orders,7.0,2025-10-16,valid
T005097,C9874,App,Orders,,2025-07-07,missing
T005098,C5271,CRM,Orders,7.0,2026-01-28,valid
T005099,C3428,App,Orders,10.0,2025-05-24,valid
T005100,C3651,CRM,Orders,2.0,2026-01-18,valid
